"","x"
"2773",-0.055558217
"2774",0.022272636
"2775",-0.046772334
"2776",0.04608746
"2777",-0.139366607
"2778",-0.008403411
"2779",-0.203124684
"2780",0.121108873
"2781",0.015670424
"2782",-0.024929881
"2783",-0.056852088
"2784",0.245026897
"2785",-0.098228545
"2786",0.000100005
"2787",-0.019157164
"2788",0.026477697
"2789",0.054536437
"2790",-0.020978547
"2791",0.025829055
"2792",-0.033753885
"2793",0.056602945
"2794",0.076024437
"2795",0.099020759
"2796",-0.225101288
"2797",-0.014722043
"2798",0.00191022
"2799",0.046706007
"2800",0.014079168
"2801",0
"2802",0.038216018
"2803",-0.012659362
"2804",-0.013049731
"2805",-0.398192349
"2806",0.044323686
"2807",0.033630071
"2808",0.00686562
"2809",-0.008572126
"2810",0.008540389
"2811",-0.015947216
"2812",-0.378280551
"2813",0.056866351
"2814",-0.267376806
"2815",-0.029506703
"2816",0.027905966
"2817",-0.007095682
"2818",-0.014179729
"2819",0.056123692
"2820",-0.024627915
"2821",0.049982329
"2822",0.071752466
"2823",0.098356177
"2824",-0.02803261
"2825",0.045185887
"2826",-0.007092228
"2827",-0.01766262
"2828",-0.16462198
"2829",-0.0787492
"2830",-0.00117145
"2831",-0.077568185
"2832",0.065977353
"2833",0.064710801
"2834",0.067032708
"2835",0.064445649
"2836",0.038709626
"2837",-0.073580035
"2838",0.024827094
"2839",-0.018522859
"2840",0.083794871
"2841",0.017321586
"2842",0.278991872
"2843",-0.014867767
"2844",0.002053936
"2845",0.324703751
"2846",0.030792614
"2847",-0.054629967
"2848",-0.177983155
"2849",-0.092151487
"2850",-0.04425822
"2851",0.014991234
"2852",-0.077099747
"2853",0.020333818
"2854",-0.008035969
"2855",-0.014566084
"2856",-0.065119208
"2857",-0.097926693
"2858",0.219953756
"2859",-0.012905596
"2860",0.078285659
"2861",0.033334881
"2862",0.034005177
"2863",0.035920686
"2864",-0.127183368
"2865",-0.041415066
"2866",-0.073025135
"2867",0
"2868",0.075694015
"2869",-0.031021071
"2870",-0.003220394
"2871",0.026530854
"2872",-0.193742035
"2873",-0.017514888
"2874",0.003432007
"2875",-0.028746789
"2876",0.042730119
"2877",0.014014243
"2878",0.007804225
"2879",0.003991329
"2880",0.060202786
"2881",0.073323054
"2882",0.003450262
"2883",-0.340926587
"2884",-0.167873421
"2885",0.0544839
"2886",0.07975239
"2887",-0.038803046
"2888",-0.070554715
"2889",-0.041753429
"2890",-0.036622714
"2891",0.051987197
"2892",-0.037740328
"2893",0.054693219
"2894",0.028043542
"2895",0.186736575
"2896",-0.013556698
"2897",-0.05008473
"2898",-0.003599284
"2899",0.027326803
"2900",0.027340413
"2901",-0.050370359
"2902",-0.108716224
"2903",0.04997837
"2904",0.011586677
"2905",0.190328991
"2906",0.024180798
"2907",-0.01074088
"2908",0.077419599
"2909",-0.035342632
"2910",0.087562493
"2911",-0.074350112
"2912",-0.052210479
"2913",-0.075654705
"2914",-0.00600668
"2915",-0.029143167
"2916",0.005476738
"2917",0.164101011
"2918",0.001286972
"2919",-0.097609031
"2920",0.039516482
"2921",0.053723835
"2922",-0.057042763
"2923",-0.051553451
"2924",0.034571344
"2925",0.022447632
"2926",-0.066067635
"2927",-0.074146961
"2928",0.092506517
"2929",-0.039855116
"2930",0
"2931",-0.164566521
"2932",-0.023711144
"2933",0.051324642
"2934",-0.045256592
"2935",-0.063579297
"2936",-0.039938752
"2937",-0.024033199
"2938",0.32512173
"2939",0.040755437
"2940",0.031030752
"2941",0.176717454
"2942",-0.027850229
"2943",-0.028076994
"2944",0.000920637
"2945",0.009670771
"2946",0.022536173
"2947",-0.044632154
"2948",0.047422679
"2949",0.031264345
"2950",0.142668785
"2951",0.045120435
"2952",-0.064063123
"2953",0.017468547
"2954",0.032169283
"2955",0.00322321
"2956",-0.068338399
"2957",-0.001316656
"2958",0.015426803
"2959",0.01210698
"2960",0.046260242
"2961",-0.004751459
"2962",0.046868934
"2963",-0.044951388
"2964",-0.144312231
"2965",0.033901552
"2966",-0.001239487
"2967",0.001463058
"2968",0.096759136
"2969",0.110329585
"2970",0.026113051
"2971",-0.016543695
"2972",0.030932547
"2973",-0.013844737
"2974",-0.108426992
"2975",-0.035298849
"2976",0.013954365
"2977",0.037743595
"2978",-0.081477575
"2979",0.024864967
"2980",0.103522207
"2981",0.069229653
"2982",0.031742055
"2983",0.030387737
"2984",0.046811232
"2985",0.011928571
"2986",-0.009305547
"2987",-0.074997652
"2988",-0.037068736
"2989",0.043512987
"2990",0.015075662
"2991",0.005052767
"2992",-0.10465858
"2993",-0.087547331
"2994",-0.027097773
"2995",0.024585475
"2996",-0.005689916
"2997",-0.048230014
"2998",0.037041272
"2999",0.158468128
"3000",0.076540077
"3001",-0.020628242
"3002",0.047520819
"3003",-0.095014657
"3004",0.147688008
"3005",0.155060184
"3006",-0.015596672
"3007",0.105098186
"3008",0.056653618
"3009",-0.185267067
"3010",-0.05430374
"3011",-0.084234816
"3012",-0.045462374
"3013",-0.0600316
"3014",0.105340517
"3015",-0.072154929
"3016",0.116947119
"3017",-0.039575543
"3018",0.106272708
"3019",-0.014742282
"3020",0.02298283
"3021",0.011962335
"3022",-0.03940119
"3023",0.093218129
"3024",0.027333847
"3025",0.051616294
"3026",-0.015778175
"3027",0.148420005
"3028",-0.036292565
"3029",0.063543746
"3030",-0.030703138
"3031",-0.097780842
"3032",0.011974911
"3033",0.038324018
"3034",0.029327615
"3035",-0.061167461
"3036",-0.009971593
"3037",-0.041949989
"3038",-0.045327956
"3039",-0.188483849
"3040",-0.173461625
"3041",0.001965925
"3042",-0.189930607
"3043",-0.013480454
"3044",0.07834693
"3045",-0.029146063
"3046",-0.214899482
"3047",-0.001629246
"3048",-0.01896502
"3049",-0.076478804
"3050",0.142594899
"3051",0.214409871
"3052",0.125163143
"3053",-0.061024702
"3054",-0.037041272
"3055",0.137099035
"3056",0.030806043
"3057",-0.096248883
"3058",0.336927786
"3059",-0.005282632
"3060",0.015541257
"3061",-0.011173084
"3062",-0.036633256
"3063",-0.203215849
"3064",-0.145821155
"3065",-0.040273899
"3066",-0.16236907
"3067",-0.000729661
"3068",0.019012489
"3069",0.063083975
"3070",-0.02474353
"3071",0.070204259
"3072",0.018762964
"3073",-0.208370767
"3074",-0.185499148
"3075",0.017182134
"3076",-0.005725873
"3077",0.045049223
"3078",-0.009134569
"3079",0.0500476
"3080",-0.137799407
"3081",-0.012300071
"3082",0.005756138
"3083",-0.091781061
"3084",0.033152207
"3085",-0.025571268
"3086",-0.028952854
"3087",0.408352303
"3088",-0.052889464
"3089",0.064178226
"3090",-0.12611146
"3091",-0.011487906
"3092",0.050070489
"3093",-0.059188871
"3094",0.056999994
"3095",-0.016721434
"3096",0.318881905
"3097",0.001263823
"3098",0.003245251
"3099",-0.031690647
"3100",0.031918842
"3101",-0.07441598
"3102",0.020442519
"3103",0.04308783
"3104",0.025738436
"3105",0.03220548
"3106",-0.009303499
"3107",0.029575945
"3108",0.050488383
"3109",0.030450792
"3110",-0.004892767
"3111",0.07043984
"3112",0.006603527
"3113",0.007132307
"3114",0.001253395
"3115",0.027267588
"3116",0.100796153
"3117",-0.012830498
"3118",-0.156193645
"3119",0.08653918
"3120",0.001616162
"3121",-0.003992021
"3122",-0.029460729
"3123",-0.017281012
"3124",-0.0207947
"3125",-0.055097742
"3126",0.138202116
"3127",0.003452301
"3128",0.110815045
"3129",0.08082693
"3130",-0.007143542
"3131",-0.081282633
"3132",-0.031215019
"3133",-0.649930579
"3134",-0.024814556
"3135",0.055595181
"3136",-0.087755847
"3137",-0.04146179
"3138",0.030356456
"3139",-0.027238949
"3140",-0.047785715
"3141",0.03509132
"3142",-0.0310662
"3143",0.064500457
"3144",0.016225918
"3145",0.117783036
"3146",-0.052413743
"3147",0.112823762
"3148",-0.138497512
"3149",0.129225087
"3150",0.077178138
"3151",0.004858914
"3152",-0.090591799
"3153",0.002439984
"3154",-0.193584749
"3155",0.043582874
"3156",0.005319161
"3157",0.04640928
"3158",0.053453351
"3159",0.097818333
"3160",-0.014165469
"3161",-0.038265538
"3162",0.047474974
"3163",-0.02718482
"3164",0.028494065
"3165",-0.007573009
"3166",-0.313615454
"3167",-0.192584249
"3168",0.013818737
"3169",0.007102397
"3170",0.014098601
"3171",-0.118696862
"3172",0.002187796
"3173",-0.002333723
"3174",-0.032020169
"3175",-0.027516896
"3176",-0.009240825
"3177",0.069675
"3178",0.095609178
"3179",-0.012374937
"3180",0.035821276
"3181",-0.087647307
"3182",0.126874007
"3183",0.012451359
"3184",-0.155547523
"3185",0.027193868
"3186",-0.00340974
"3187",0.000909008
"3188",-0.159630146
"3189",-0.482973519
"3190",0.071907311
"3191",-0.035566831
"3192",-0.0033502
"3193",0.079535394
"3194",0.049427497
"3195",-0.152633382
"3196",0.09216542
"3197",-0.006396174
"3198",-0.124012928
"3199",-0.241162057
"3200",0.018614808
"3201",-0.137621378
"3202",-0.021147143
"3203",0.048147396
"3204",-0.003971931
"3205",-0.136935022
"3206",-0.022206119
"3207",-0.478035801
"3208",0.020924296
"3209",-0.001653479
"3210",-0.065342848
"3211",-0.01811175
"3212",-0.040803171
"3213",-0.013642776
"3214",0.099816682
"3215",-0.102940006
"3216",0.129738772
"3217",-0.126605624
"3218",-0.097455336
"3219",0.029459841
"3220",-0.039394744
"3221",0.016159457
"3222",-0.054851142
"3223",0.063824294
"3224",0.051170903
"3225",-0.019231362
"3226",0.030141724
"3227",0.053109825
"3228",-0.013634191
"3229",0.003494339
"3230",0.025444543
"3231",-0.092979058
"3232",-0.029909005
"3233",-0.072455079
"3234",0.118648462
"3235",-0.022277196
"3236",-0.003686082
"3237",-0.085688334
"3238",-0.114309949
"3239",-0.203983054
"3240",0.009863298
"3241",-0.044492132
"3242",-0.017654935
"3243",-0.079169051
"3244",0.214409871
"3245",-0.030179805
"3246",0.004329948
"3247",0.036174426
"3248",0.111142023
"3249",0.343778664
"3250",-0.022289451
"3251",0.00250313
"3252",-0.060210147
"3253",0.333591774
"3254",0.031591075
"3255",-0.0259308
"3256",0.095988018
"3257",0.00331309
"3258",0.027212564
"3259",-0.007510239
"3260",0.002482417
"3261",0.080893831
"3262",0.081157837
"3263",0.061795719
"3264",0.143612658
"3265",0.058362976
"3266",0.07408323
"3267",0.161194125
"3268",0.056674233
"3269",0.279184532
"3270",0.22136741
"3271",0.04267874
"3272",0.084529418
"3273",-0.039928034
"3274",0.098585037
"3275",0.042881727
"3276",0.020320002
"3277",0.090655523
"3278",-0.20149408
"3279",0.072056213
"3280",0.15415068
"3281",0.167659119
"3282",0.06896907
"3283",0.035962088
"3284",-0.205253987
"3285",0.080042708
"3286",0.279439238
"3287",0.107917113
"3288",0.040175823
"3289",0.011483535
"3290",0.017336093
"3291",0.435318071
"3292",0.202940844
"3293",0.094310679
"3294",0.240156875
"3295",0.120362212
"3296",-0.053666352
"3297",-0.253780521
"3298",0.123207292
"3299",0.117783036
"3300",0.032338612
"3301",-0.124052649
"3302",0.026386755
"3303",0.073675135
"3304",0.343713726
"3305",-0.036384314
"3306",0.173549435
"3307",-0.022498267
"3308",-0.012704345
"3309",-0.090246878
"3310",0.141767541
"3311",-0.06548125
"3312",0.166200135
"3313",0.158202997
"3314",-0.007585085
"3315",0.103608983
"3316",0.110482616
"3317",0.0641378
"3318",-0.078018646
"3319",0.010916056
"3320",0.059565045
"3321",0.080829892
"3322",-0.19803763
"3323",0.046476727
"3324",0.07328535
"3325",0.159781325
"3326",0.082002298
"3327",0.07385131
"3328",0.092995593
"3329",0.062783723
"3330",0.14018944
"3331",-0.026184779
"3332",-0.01070055
"3333",-0.077458059
"3334",0.147856607
"3335",0.087030138
"3336",-0.207947351
"3337",0.064312419
"3338",-0.048356732
"3339",-0.028402157
"3340",-0.097501779
"3341",0.061092601
"3342",0.138358433
"3343",-0.059800423
"3344",0.124151546
"3345",0.066249386
"3346",0.099748548
"3347",0.089933134
"3348",0.059005273
"3349",0.025492252
"3350",-0.035283163
"3351",0.243205695
"3352",-0.023413274
"3353",0.086681329
"3354",-0.031478269
"3355",0.056019896
"3356",0.178358767
"3357",-0.046357229
"3358",0.075982463
"3359",-0.057727469
"3360",0.234074664
"3361",0.153773677
"3362",0.090249783
"3363",0.158875749
"3364",-0.040129835
"3365",-0.007412932
"3366",0.179571309
"3367",-0.023216626
"3368",0.056412605
"3369",0.10724553
"3370",0.077937979
"3371",0.012880772
"3372",-0.037527856
"3373",0.150651723
"3374",-0.061081458
"3375",-0.028072019
"3376",0.01573757
"3377",0.066607754
"3378",0.104932845
"3379",0.228841572
"3380",0.078869687
"3381",0.061021366
"3382",-0.037490038
"3383",0.113758885
"3384",0.111070406
"3385",-0.057819571
"3386",0.020488602
"3387",0.063746979
"3388",-0.015786472
"3389",0.108004675
"3390",0.096497809
"3391",0.036916348
"3392",0.0178359
"3393",-0.114633427
"3394",0.200993933
"3395",0.035550984
"3396",0.076738905
"3397",0.190716827
"3398",0.123060093
"3399",0.103814436
"3400",0.068235547
"3401",0.051677611
"3402",0.040396315
"3403",0.068353362
"3404",0.426759083
"3405",0.048524595
"3406",0.217238551
"3407",0.071609628
"3408",0.116454132
"3409",0.143375607
"3410",-0.022761982
"3411",0.071163185
"3412",-0.006758858
"3413",-0.016401718
"3414",0.392307024
"3415",0.450927482
"3416",-0.036773812
"3417",0.172271221
"3418",0.020428726
"3419",0.085409273
"3420",0.162157941
"3421",0.117717887
"3422",0.127730538
"3423",0.247118372
"3424",0.069799248
"3425",0.031046087
"3426",0.006801118
"3427",0.042811638
"3428",0.066538153
"3429",-0.0159107
"3430",0.092107684
"3431",-0.022989518
"3432",0.384179901
"3433",-0.034089706
"3434",0.018711039
"3435",0.185235537
"3436",0.063631639
"3437",-0.100083459
"3438",0.10839865
"3439",0.062252565
"3440",0.01133799
"3441",0.029772158
"3442",0.050941626
"3443",0.018125711
"3444",0.029885343
"3445",0.069821226
"3446",0.122937686
"3447",-0.035474388
"3448",0.049933219
"3449",-0.02816689
"3450",0.060572626
"3451",0.090403611
"3452",0.080735468
"3453",0.076961041
"3454",0.459153613
"3455",0.066939483
"3456",-0.025506384
"3457",0.129736322
"3458",0.197582176
"3459",-0.080588113
"3460",0.118369137
"3461",0.038296285
"3462",-0.022141126
"3463",0.051722081
"3464",-0.000604209
"3465",-0.539684313
"3466",0.066708361
"3467",0.209332508
"3468",0.231480793
"3469",0.112189733
"3470",-0.076859006
"3471",-0.023414502
"3472",-0.090910741
"3473",0.010981793
"3474",0.013276845
"3475",0.045359249
"3476",0.052563508
"3477",0.482851772
"3478",0.113791692
"3479",0.105919019
"3480",-0.009676643
"3481",-0.042934746
"3482",0.088107268
"3483",0.118428822
"3484",0.176759365
"3485",0.034760203
"3486",0.038484118
"3487",-0.002358492
"3488",0.084041795
"3489",0.07670674
"3490",0.147703844
"3491",0.034641052
"3492",-0.006927291
"3493",-0.020202707
"3494",0.00756624
"3495",0.065203194
"3496",0.184615512
"3497",0.080462964
"3498",0.277262119
"3499",0.099133193
"3500",-0.005185837
"3501",0.124703479
"3502",-0.103048376
"3503",-0.09483073
"3504",0.21449381
"3505",0.165354024
"3506",0.155266129
"3507",0.025879448
"3508",0.035490935
"3509",-0.063073831
"3510",0.495321437
"3511",0.042803867
"3512",-0.115266045
"3513",-0.030305349
"3514",0.222389092
"3515",0.109199292
"3516",0.076249392
"3517",0.096057314
"3518",0.109801466
"3519",0.081602561
"3520",0.051402782
"3521",-0.112728865
"3522",-0.075555657
"3523",0.06870626
"3524",0.00801786
"3525",0.27812786
"3526",0.215493838
"3527",0.009956936
"3528",0.190518324
"3529",-0.007843177
"3530",0.101689597
"3531",0.099408189
"3532",0.104770229
"3533",0.024193204
"3534",0.045002538
"3535",0.096385449
"3536",-0.031898856
"3537",0.017694806
"3538",-0.076633226
"3539",-0.00643089
"3540",0.029952322
"3541",-0.072320662
"3542",0.045777847
"3543",-0.081739883
"3544",0.023138844
"3545",1.115141591
"3546",0.011092054
"3547",0.363830135
"3548",0.018106209
"3549",0.10106615
"3550",-0.014493007
"3551",0.055726711
"3552",0.13980529
"3553",0.073796824
"3554",0.088224862
"3555",0.073769311
"3556",0.155784078
"3557",0.043136877
"3558",-0.049335526
"3559",0.042642119
"3560",0.026571635
"3561",0.063318265
"3562",0.029393777
"3563",0.078097738
"3564",0.235314087
"3565",-0.040072946
"3566",-0.016635978
"3567",-0.001472262
"3568",-0.015810606
"3569",-0.042891565
"3570",0.04558929
"3571",-0.009167367
"3572",0.200490572
"3573",0.081696353
"3574",0.049667337
"3575",0.0791682
"3576",0.001534608
"3577",0.032315737
"3578",-0.127192897
"3579",0.03281456
"3580",0.231958275
"3581",0.086894983
"3582",0.106454876
"3583",-0.011112205
"3584",0.006033694
"3585",0.001962709
"3586",0.068043945
"3587",0.130973092
"3588",0.0060594
"3589",-0.033225648
"3590",0.046792162
"3591",0.135104582
"3592",0.060692781
"3593",-0.023554596
"3594",0.085553088
"3595",0.027549952
"3596",0.236810808
"3597",-0.063830237
"3598",0.04366677
"3599",0.014384513
"3600",0.043331716
"3601",0.055928845
"3602",-0.086323204
"3603",0.273597333
"3604",0.078261056
"3605",0.123980222
"3606",-0.040696332
"3607",-0.039220713
"3608",0.050035166
"3609",0.057711528
"3610",-0.032294692
"3611",0.075055962
"3612",0.076406513
"3613",0.032372769
"3614",0.038458061
"3615",0.051166089
"3616",0.105290626
"3617",0.079593814
"3618",0.40388408
"3619",-0.165241028
"3620",0.060726918
"3621",0.164706645
"3622",0.083626024
"3623",0.090537986
"3624",0.105627147
"3625",-0.009694408
"3626",0.027138708
"3627",0.02144368
"3628",-0.024187226
"3629",0.124111717
"3630",0.058293005
"3631",-0.001354452
"3632",0.158479691
"3633",-0.062194044
"3634",0.018410562
"3635",0.086540456
"3636",-0.01981032
"3637",0.086889004
"3638",0.040549007
"3639",0.126064532
"3640",0.041412554
"3641",0.014846508
"3642",0.02560837
"3643",-0.021471998
"3644",0.027803472
"3645",0.097123722
"3646",0.102680371
"3647",0.026740466
"3648",0.010727061
"3649",0.047951294
"3650",0.017947549
"3651",0.297145217
"3652",0.152937477
"3653",0.038456239
"3654",0.003502631
"3655",0.046778614
"3656",0.072643027
"3657",0.093730002
"3658",0.012692827
"3659",0.131498961
"3660",0.000921235
"3661",0.139857564
"3662",0.02501381
"3663",0.081199612
"3664",0.112760895
"3665",0.103629491
"3666",0.02974057
"3667",0.108144407
"3668",0.049190244
"3669",0.041727044
"3670",0.017014572
"3671",0.008973404
"3672",-0.073095555
"3673",-0.13357221
"3674",0.044453908
"3675",0.111171144
"3676",0.069834102
"3677",-0.011379924
"3678",0.14899042
"3679",0.002768807
"3680",0.156962427
"3681",0.16363917
"3682",0.094694353
"3683",0.021237525
"3684",-0.009706334
"3685",0.132010994
"3686",0.075329719
"3687",0.028987537
"3688",0.107822905
"3689",0.027223459
"3690",0.107163943
"3691",0.014815086
"3692",-0.049071894
"3693",0.131327219
"3694",0.017268078
"3695",-0.005654089
"3696",0.016307218
"3697",0.069321814
"3698",0.078005802
"3699",0.134101089
"3700",0.024480155
"3701",0.037740328
"3702",0.120410423
"3703",0.042741548
"3704",0.055838844
"3705",0.198361927
"3706",0.075553581
"3707",0.110204992
"3708",0.078351701
"3709",0.150228458
"3710",-0.009324503
"3711",0.024981368
"3712",0.046520016
"3713",0.150810203
"3714",0.031419852
"3715",-0.278309933
"3716",-0.012782449
"3717",0.056096023
"3718",-0.096520458
"3719",-0.045151308
"3720",-0.106291785
"3721",0.10651259
"3722",0.071025991
"3723",-0.093852909
"3724",0.0669435
"3725",-0.111732466
"3726",0.056149743
"3727",-0.051342074
"3728",0.002657809
"3729",0.007299302
"3730",-0.079099248
"3731",-0.630676912
"3732",0.063660484
"3733",0.018629242
"3734",0.135924693
"3735",-0.039658925
"3736",0.035983498
"3737",0.084951337
"3738",0.044738842
"3739",0.081939146
"3740",0.152375841
"3741",-0.005730675
"3742",0.336472237
"3743",0.057307345
"3744",0.133957923
"3745",0.083627279
"3746",0.021756487
"3747",0.057673639
"3748",0.290864485
"3749",-0.041141943
"3750",-0.150763716
"3751",0.568827812
"3752",0.080852097
"3753",-0.067966549
"3754",0.117032665
"3755",0.220032385
"3756",0.115839947
"3757",0.075358265
"3758",0.037295785
"3759",0.066694079
"3760",0.054677392
"3761",0.065443908
"3762",0.030852463
"3763",0.044606007
"3764",0
"3765",0.092932057
"3766",0.184878806
"3767",-0.002314548
"3768",0.179081528
"3769",0.006364685
"3770",0.047430348
"3771",0.004350902
"3772",0.075527643
"3773",-0.009216655
"3774",0.236543111
"3775",0.141650517
"3776",-0.025724891
"3777",-0.009780029
"3778",-0.075818837
"3779",0.079725729
"3780",-0.144518278
"3781",0.020085969
"3782",0.164828399
"3783",0.095611927
"3784",-0.078952552
"3785",0.174353387
"3786",0.064768451
"3787",0.132271843
"3788",0.03649779
"3789",-0.043963123
"3790",0.019694018
"3791",0.220687776
"3792",0.067458718
"3793",0.177261915
"3794",0.069702679
"3795",-0.19740664
"3796",0.082555345
"3797",-0.111831679
"3798",0.05880368
"3799",0.084765267
"3800",0.083774759
"3801",0.007724344
"3802",0.066162202
"3803",0.019641484
"3804",0.002702465
"3805",0.042685267
"3806",0.078931703
"3807",0.014388737
"3808",0.100077892
"3809",0.092008748
"3810",0.150708118
"3811",0.040619448
"3812",0.116533816
"3813",0.096720698
"3814",0.143364314
"3815",0.195611537
"3816",0
"3817",0.086400906
"3818",0.054914977
"3819",0.145253139
"3820",0.143100682
"3821",-0.054275024
"3822",0.062199752
"3823",0.035967971
"3824",0.20272535
"3825",0.099652349
"3826",-0.139657673
"3827",0.003842991
"3828",0.030036635
"3829",0.18621484
"3830",0.341995534
"3831",0.042337274
"3832",0.088858192
"3833",0.178243505
"3834",0.050193017
"3835",0.129744864
"3836",0.039478811
"3837",0.12185441
"3838",-0.089215755
"3839",0.043581991
"3840",0.08381984
"3841",0.057240175
"3842",0
"3843",0.067744126
"3844",0.006957481
"3845",0.087011377
"3846",0.121670582
"3847",0.00775305
"3848",0.024367356
"3849",0.047717596
"3850",0.169845127
"3851",-0.034253478
"3852",0.06029223
"3853",0.051125361
"3854",-0.016381743
"3855",0.199599028
"3856",0.175920786
"3857",0.063369614
"3858",0.166923477
"3859",0.004208001
"3860",0.162867558
"3861",0.028859187
"3862",0.100423807
"3863",0.365508713
"3864",0.095997742
"3865",-0.02024766
"3866",-0.021114028
"3867",0.268263987
"3868",0.050381024
"3869",0.159461645
"3870",-0.19247834
"3871",0.017924789
"3872",0.098153887
"3873",0.11463186
"3874",0.060091952
"3875",0.110933442
"3876",0.117444304
"3877",0.19389593
"3878",-0.065297666
"3879",0.025261863
"3880",0.136758937
"3881",0.112483228
"3882",0.044003217
"3883",0.035968522
"3884",0.009182345
"3885",-0.063580155
"3886",-0.027973852
"3887",0.078551561
"3888",0.077141136
"3889",-0.001031992
"3890",0.118719041
"3891",0.086316691
"3892",-0.11423819
"3893",0.091217388
"3894",0.074018008
"3895",0.056855895
"3896",0.046578589
"3897",-0.007637789
"3898",-0.093537667
"3899",-0.009791123
"3900",-0.089826958
"3901",0.025181187
"3902",0.108319238
"3903",-0.094889216
"3904",0.035154589
"3905",0.018349139
"3906",0.076389201
"3907",0.090151097
"3908",0.157869795
"3909",0.037429044
"3910",-0.034114619
"3911",0.067871335
"3912",0.04299737
"3913",0.108524492
"3914",0.273881397
"3915",0.114040049
"3916",0.496105358
"3917",0.039306098
"3918",-0.00836825
"3919",0.045314089
"3920",0.053151195
"3921",0.062613593
"3922",0.044840252
"3923",0.128795108
"3924",0.062776979
"3925",0.241913654
"3926",0.172458849
"3927",0.118783536
"3928",0.240303172
"3929",-0.417689439
"3930",0.018412737
"3931",0.294994719
"3932",0.094523115
"3933",0.015640593
"3934",0.320149263
"3935",0.053614179
"3936",-0.032516412
"3937",-0.047746438
"3938",0.015209419
"3939",0.02215708
"3940",0.036825502
"3941",0.003395589
"3942",0.077789712
"3943",0.217412877
"3944",0.131998207
"3945",0.035826055
"3946",0.096858422
"3947",0.018786195
"3948",-0.084077717
"3949",0.335355542
"3950",0.002506267
"3951",0.114410351
"3952",0.104624951
"3953",0.221635359
"3954",0.085568442
"3955",0.515164025
"3956",0.252413934
"3957",0.100344351
"3958",0.206243351
"3959",0.509534468
"3960",0.001787142
"3961",0.050585497
"3962",0.105848499
"3963",0.114648502
"3964",-0.007255171
"3965",0.12771261
"3966",0.072871194
"3967",0.013930299
"3968",0.056850191
"3969",-0.071787944
"3970",0.053740409
"3971",0.004487666
"3972",0.155938327
"3973",0.112691816
"3974",0.063345712
"3975",0.076404859
"3976",0.198703762
"3977",0.100921225
"3978",0.039756219
"3979",-0.197298011
"3980",-0.030349707
"3981",0.059484224
"3982",0.066865974
"3983",-0.034701936
"3984",0.046253385
"3985",0.054291313
"3986",0.03441333
"3987",0.058963927
"3988",0.089833873
"3989",0.033014521
"3990",-0.058540886
"3991",-0.182321557
"3992",-0.057868978
"3993",0.061693569
"3994",0.018393161
"3995",0.012592359
"3996",0.075534217
"3997",-0.156569061
"3998",0.152089017
"3999",0.087323828
"4000",0.143537967
"4001",0.038007199
"4002",0.071857479
"4003",-0.000382555
"4004",0.119308589
"4005",0.117717404
"4006",-0.067822596
"4007",0.016109697
"4008",-0.042884692
"4009",0.193016846
"4010",-0.034420224
"4011",0.05843505
"4012",0.068764691
"4013",-0.02548874
"4014",0.024246493
"4015",0.2961783
"4016",0.154001549
"4017",0.035527715
"4018",0.044852753
"4019",0.103516596
"4020",0.10221192
"4021",0.012768982
"4022",0.381711022
"4023",0.059130523
"4024",0.097851948
"4025",0.169744271
"4026",-0.011834458
"4027",0.056541317
"4028",0.147494699
"4029",0.118175577
"4030",0.041672696
"4031",0.016949558
"4032",0.049283793
"4033",0.087036428
"4034",-8.78e-06
"4035",0.029961388
"4036",-0.130520341
"4037",0.143975352
"4038",0.042261808
"4039",0.070674958
"4040",-0.017564268
"4041",0.001356852
"4042",0.231160862
"4043",-0.181405386
"4044",0.950192284
"4045",0.030340229
"4046",0.00659633
"4047",0.027888032
"4048",0.083832847
"4049",0.228576238
"4050",0.84729786
"4051",-0.003985478
"4052",-0.004147232
"4053",-0.026990936
"4054",0.005449605
"4055",-0.055601484
"4056",0.0694076
"4057",-0.190757687
"4058",-0.058797065
"4059",0.0458882
"4060",0.025582791
"4061",0.151919366
"4062",0.014756785
"4063",0.142737434
"4064",0.017442204
"4065",-0.042877758
"4066",0.0527827
"4067",0.023905521
"4068",0.095377063
"4069",0.04669194
"4070",0.258861634
"4071",0.136080957
"4072",0.061570157
"4073",0.116891058
"4074",0.058720042
"4075",0.056289981
"4076",0.183506769
"4077",0.067554869
"4078",-0.116955564
"4079",0.013026236
"4080",0.118798048
"4081",0.079652625
"4082",-0.052830359
"4083",0.212300297
"4084",-0.042151834
"4085",0.102424272
"4086",0.198432017
"4087",-0.075637414
"4088",-0.013172062
"4089",0.110192367
"4090",0.078776218
"4091",0.057778653
"4092",0.057561396
"4093",0.01653698
"4094",0.07505342
"4095",0.134739985
"4096",0.108288775
"4097",0.064538521
"4098",-0.009967517
"4099",0.028811697
"4100",0.189320239
"4101",0.171013167
"4102",0.04615913
"4103",-0.052817556
"4104",0.042140712
"4105",0.004728141
"4106",0.140406282
"4107",0.113931276
"4108",0.029106079
"4109",0.001650846
"4110",-0.018678167
"4111",0.143956156
"4112",-0.002215312
"4113",-0.009557257
"4114",-0.046753928
"4115",-0.160516927
"4116",0.203756121
"4117",-0.031847234
"4118",-0.022248217
"4119",-0.036068024
"4120",0.033726397
"4121",0.086494562
"4122",0.199671195
"4123",0.079087222
"4124",0.019480303
"4125",0
"4126",0.024729548
"4127",0.039934189
"4128",-0.01252626
"4129",0.041799034
"4130",-0.021377354
